#Monitoring-Site	Remote-Site	?	Oct2014	Sep2014	Aug2014	Jul2014	Jun2014	May2014	Apr2014	Mar2014	Feb2014	Jan2014	Dec2013	Nov2013	Monitoring-Node	Mon-TLD	Mon-Region	Remote-Node	Rem-TLD	Rem-Region
BD.DAFFODILVARSITY.EDU.PINGER	TW.SINICA.EDU.N1	?B	460.227	466.448	387.226	321.548	.	.	290.595	305.170	295.225	287.149	288.815	340.412	pinger.daffodilvarsity.edu.bd	BD	South_Asia	dns.sinica.edu.tw	TW	East_Asia
BD.DAFFODILVARSITY.EDU.PINGER	TZ.TELECOM.N1	?B	231.369	263.464	.	.	.	.	.	.	.	.	.	.	pinger.daffodilvarsity.edu.bd	BD	South_Asia	www.6telecoms.co.tz	TZ	Africa
BD.DAFFODILVARSITY.EDU.PINGER	UA.KHARKOV.N1	?B	255.635	267.520	265.752	261.804	.	.	276.942	257.351	272.327	256.727	261.254	256.095	pinger.daffodilvarsity.edu.bd	BD	South_Asia	mail.kipt.kharkov.ua	UA	Europe
BD.DAFFODILVARSITY.EDU.PINGER	UG.STARCOM.CO.N1	?B	376.221	392.586	.	.	.	.	.	.	.	.	.	.	pinger.daffodilvarsity.edu.bd	BD	South_Asia	mail2.starcom.co.ug	UG	Africa
BD.DAFFODILVARSITY.EDU.PINGER	UY.FISICA.EDU.N1	?B	444.029	430.381	440.837	458.819	.	.	457.494	470.138	463.044	466.623	459.307	463.806	pinger.daffodilvarsity.edu.bd	BD	South_Asia	www.fisica.edu.uy	UY	Latin_America
BD.DAFFODILVARSITY.EDU.PINGER	VE.CUC.EDU.N1	?B	346.883	350.333	322.979	344.999	.	.	338.437	342.596	345.611	353.208	341.567	354.705	pinger.daffodilvarsity.edu.bd	BD	South_Asia	www.cuc.edu.ve	VE	Latin_America
BD.DAFFODILVARSITY.EDU.PINGER	ZA.TENET.AC.N1	?M	421.607	420.915	403.057	397.117	.	.	422.608	448.232	443.035	436.689	440.634	447.836	pinger.daffodilvarsity.edu.bd	BD	South_Asia	brunsvigia.tenet.ac.za	ZA	Africa
BD.DAFFODILVARSITY.EDU.PINGER	ZM.ZCUNI.EDU	?B	395.328	400.977	400.487	411.819	.	.	.	.	.	.	.	.	pinger.daffodilvarsity.edu.bd	BD	South_Asia	www.zcuniversity.edu.zm	ZM	Africa
BF.UNIV-OUAGA.N1	AF.MOD.GOV.AF	?B	894.851	722.448	768.823	760.465	814.088	906.500	956.710	961.563	1069.303	1174.072	990.996	1069.573	www.univ-ouaga.bf	BF	Africa	www.mod.gov.af	AF	South_Asia
BF.UNIV-OUAGA.N1	AL.ALBANIAONLINE.NET.N1	?B	403.695	202.118	185.038	198.798	254.967	361.253	433.989	404.009	448.320	551.229	372.468	442.585	www.univ-ouaga.bf	BF	Africa	aol1.albaniaonline.net	NET	Balkans
BF.UNIV-OUAGA.N1	AM.HRAPARAK.N1	?B	413.585	222.445	212.044	230.083	.	.	.	.	.	.	.	.	www.univ-ouaga.bf	BF	Africa	www.hraparak.am	AM	Central_Asia
BF.UNIV-OUAGA.N1	AO.NEXUS.N1	?B	530.138	314.706	.	.	.	.	.	.	.	.	.	.	www.univ-ouaga.bf	BF	Africa	www-05.nexus.ao	AO	Africa
BF.UNIV-OUAGA.N1	AU.AARNET.ADELAIDE.N1	?B	639.105	443.787	437.812	453.954	507.373	611.525	697.856	651.376	717.585	830.588	668.089	730.939	www.univ-ouaga.bf	BF	Africa	adl-a-ext1.aarnet.net.au	AU	Oceania
BF.UNIV-OUAGA.N1	AU.AARNET.BRISBANE.NET	?B	641.171	439.636	430.135	438.978	501.383	612.140	699.131	651.870	712.335	832.374	659.635	722.411	www.univ-ouaga.bf	BF	Africa	bne-a-ext1.aarnet.net.au	AU	Oceania
BF.UNIV-OUAGA.N1	AU.AARNET.CANBERRA.NET	?B	636.809	438.643	424.378	436.432	494.992	602.878	678.396	639.208	698.106	830.350	656.672	726.279	www.univ-ouaga.bf	BF	Africa	cbr-a-ext1.aarnet.net.au	AU	Oceania
BF.UNIV-OUAGA.N1	AU.AARNET.HOBART.N2	?B	661.902	449.373	434.900	455.037	518.416	626.601	712.672	658.269	722.027	836.444	670.228	730.983	www.univ-ouaga.bf	BF	Africa	hba-a-pm1.aarnet.net.au	AU	Oceania
BF.UNIV-OUAGA.N1	AU.AARNET.PERTH.NET	?B	664.387	474.053	458.279	485.627	537.697	641.269	725.816	682.048	742.310	862.506	696.377	756.786	www.univ-ouaga.bf	BF	Africa	per-a-ext1.aarnet.net.au	AU	Oceania
BF.UNIV-OUAGA.N1	AZ.AZ-IX.NET.N1	?B	415.679	221.752	209.977	.	.	.	.	.	.	.	.	.	www.univ-ouaga.bf	BF	Africa	az-ix.net	NET	Central_Asia
BF.UNIV-OUAGA.N1	BA.UTIC.NET.N1	?B	371.226	178.950	168.487	181.391	240.862	356.930	440.745	398.693	452.604	560.990	389.303	465.134	www.univ-ouaga.bf	BF	Africa	linhost2.utic.net.ba	BA	Balkans
BF.UNIV-OUAGA.N1	BD.DAFFODILVARSITY.EDU.WWW	?B	491.348	313.516	311.631	326.753	404.136	488.072	593.052	542.544	636.950	746.947	564.557	628.725	www.univ-ouaga.bf	BF	Africa	www.daffodilvarsity.edu.bd	BD	South_Asia
BF.UNIV-OUAGA.N1	BF.UNIV-KOUDOUGOU.WWW	?B	1487.144	1134.441	357.030	569.116	.	.	.	.	.	.	.	.	www.univ-ouaga.bf	BF	Africa	www.univ-koudougou.bf	BF	Africa
BF.UNIV-OUAGA.N1	BI.ASSEMBLEE.WWW	?B	498.987	303.768	.	.	.	.	.	.	.	.	.	.	www.univ-ouaga.bf	BF	Africa	www.assemblee.bi	BI	Africa
BF.UNIV-OUAGA.N1	BJ.GOUV.N1	?B	458.336	257.639	250.001	262.325	306.738	471.870	506.208	492.813	516.212	629.039	458.985	529.143	www.univ-ouaga.bf	BF	Africa	waib.gouv.bj	BJ	Africa
BF.UNIV-OUAGA.N1	BO.UMSS.EDU.N1	?M	567.366	363.285	373.412	393.189	446.913	554.267	648.727	609.201	653.024	776.418	608.352	643.775	www.univ-ouaga.bf	BF	Africa	www.umss.edu.bo	BO	Latin_America
BF.UNIV-OUAGA.N1	BR.UNESP.N1	?M	554.176	354.122	360.553	360.853	435.783	574.470	654.989	594.165	625.711	745.331	575.864	630.117	www.univ-ouaga.bf	BF	Africa	pinger.unesp.br	BR	Latin_America
BF.UNIV-OUAGA.N1	BW.GOV.N1	?B	529.663	325.070	.	.	.	.	.	.	.	.	.	.	www.univ-ouaga.bf	BF	Africa	www.gov.bw	BW	Africa
BF.UNIV-OUAGA.N1	BY.MTEC.N1	?B	399.539	207.538	198.358	192.714	247.858	375.995	457.966	415.712	475.577	590.624	408.963	474.939	www.univ-ouaga.bf	BF	Africa	www.mtec.by	BY	Europe
BF.UNIV-OUAGA.N1	CA.CARLETON.N1	?B	427.980	244.130	239.208	248.316	306.241	417.975	495.502	459.075	523.999	630.424	454.176	517.302	www.univ-ouaga.bf	BF	Africa	ftp.physics.carleton.ca	CA	North_America
BF.UNIV-OUAGA.N1	CA.TRIUMF.N4	?M	498.952	293.784	283.106	291.216	358.921	470.381	547.188	506.414	565.619	682.033	509.941	568.299	www.univ-ouaga.bf	BF	Africa	sitka.triumf.ca	CA	North_America
BF.UNIV-OUAGA.N1	CD.AFRINET.N1	?B	526.720	292.792	.	.	.	.	.	.	.	.	.	.	www.univ-ouaga.bf	BF	Africa	www.afrinet.cd	CD	Africa
BF.UNIV-OUAGA.N1	CH.CERN.N1	?B	349.174	149.159	140.650	153.668	215.947	335.075	410.857	365.944	427.413	535.081	366.594	438.081	www.univ-ouaga.bf	BF	Africa	ping.cern.ch	CH	Europe
BF.UNIV-OUAGA.N1	CH.EPFL.N1	?B	351.570	152.476	148.193	162.134	225.559	337.874	415.020	367.508	435.182	532.692	380.840	442.506	www.univ-ouaga.bf	BF	Africa	eltca1.epfl.ch	CH	Europe
BF.UNIV-OUAGA.N1	CI.NIC.N1	?B	252.117	44.285	27.304	.	.	.	.	.	.	.	.	.	www.univ-ouaga.bf	BF	Africa	www.nic.ci	CI	Africa
BF.UNIV-OUAGA.N1	CM.ANOR.WWW	?B	460.182	272.531	.	.	.	.	.	.	.	.	.	.	www.univ-ouaga.bf	BF	Africa	www.anor.cm	CM	Africa
BF.UNIV-OUAGA.N1	CN.IHEP.AC.N2	?B	672.379	464.355	459.913	480.133	511.948	625.424	692.317	656.092	724.080	827.920	660.182	720.339	www.univ-ouaga.bf	BF	Africa	ihep.ac.cn	CN	East_Asia
BF.UNIV-OUAGA.N1	CN.USTC.LCG.PS.EDU.N1	?B	636.180	472.912	465.936	485.595	551.331	.	753.850	.	.	.	.	.	www.univ-ouaga.bf	BF	Africa	ps.lcg.ustc.edu.cn	CN	East_Asia
BF.UNIV-OUAGA.N1	CR.CUC.AC.N1	?B	552.962	318.063	294.844	352.756	.	.	615.443	598.523	608.660	787.731	583.811	661.100	www.univ-ouaga.bf	BF	Africa	www.cuc.ac.cr	CR	Latin_America
BF.UNIV-OUAGA.N1	DZ.UNIV-SBA	?B	511.830	289.400	216.633	.	273.161	421.930	492.808	431.599	467.485	578.980	411.663	482.117	www.univ-ouaga.bf	BF	Africa	www.univ-sba.dz	DZ	Africa
BF.UNIV-OUAGA.N1	EC.FDE.N1	?B	.	301.506	293.623	309.100	.	.	.	.	.	.	.	.	www.univ-ouaga.bf	BF	Africa	www.fde.ec	EC	Latin_America
BF.UNIV-OUAGA.N1	EDU.BU.N1	?B	443.840	228.265	220.113	245.841	.	.	.	.	.	.	.	.	www.univ-ouaga.bf	BF	Africa	www.bu.edu	EDU	North_America
BF.UNIV-OUAGA.N1	EDU.SLAC.STANFORD.N3	?M	483.579	288.081	291.866	299.619	351.962	473.839	539.033	490.773	554.043	657.592	481.608	549.499	www.univ-ouaga.bf	BF	Africa	pinger.slac.stanford.edu	EDU	North_America
BF.UNIV-OUAGA.N1	EE.UT.N1	?B	380.084	179.138	169.863	191.221	249.137	364.411	438.387	403.187	459.502	565.706	394.473	450.607	www.univ-ouaga.bf	BF	Africa	kadri.ut.ee	EE	Europe
BF.UNIV-OUAGA.N1	EG.EUN.N1	?B	405.929	258.139	211.455	224.585	291.349	417.914	474.721	451.631	502.467	621.794	474.768	562.646	www.univ-ouaga.bf	BF	Africa	frcu.eun.eg	EG	Africa
BF.UNIV-OUAGA.N1	ER.NACFA.COM.WWW	?B	906.233	723.472	.	.	.	.	.	.	.	.	.	.	www.univ-ouaga.bf	BF	Africa	www.nacfa.com.er	ER	Africa
BF.UNIV-OUAGA.N1	ET.STMARYCOLLEGE.N3	?B	439.652	388.316	1173.077	1533.426	1403.462	1375.816	1446.731	1368.681	1777.410	1936.047	1553.769	1739.725	www.univ-ouaga.bf	BF	Africa	www.stmaryuniversitycollege.edu.et	ET	Africa
BF.UNIV-OUAGA.N1	GA.TRESOR.N1	?B	468.291	281.704	281.188	296.246	355.958	526.183	563.575	522.617	562.673	564.029	511.011	569.835	www.univ-ouaga.bf	BF	Africa	www.tresor.ga	GA	Africa
BF.UNIV-OUAGA.N1	GH.CSIR.ORG.N1	?B	459.083	239.041	231.238	253.022	305.185	427.455	490.587	462.511	530.974	622.799	460.971	511.075	www.univ-ouaga.bf	BF	Africa	www.csir.org.gh	GH	Africa
BF.UNIV-OUAGA.N1	GM.QANET.N1	?B	445.670	271.727	220.667	248.374	303.109	435.608	493.120	442.068	508.511	620.358	456.678	522.425	www.univ-ouaga.bf	BF	Africa	mail.qanet.gm	GM	Africa
BF.UNIV-OUAGA.N1	GN.ETI.NET.N1	?B	409.821	221.847	174.781	.	.	.	.	.	.	.	.	.	www.univ-ouaga.bf	BF	Africa	www.eti.net.gn	GN	Africa
BF.UNIV-OUAGA.N1	GT.USAC.EDU.N1	?B	481.418	274.849	271.601	287.641	350.216	489.598	554.214	503.528	558.736	667.495	506.024	569.377	www.univ-ouaga.bf	BF	Africa	fisica.usac.edu.gt	GT	Latin_America
BF.UNIV-OUAGA.N1	HN.EDU.UNITEC.N1	?B	488.060	284.044	317.779	303.800	355.020	497.825	577.060	501.028	564.516	682.213	519.704	575.149	www.univ-ouaga.bf	BF	Africa	www.unitec.edu	EDU	Latin_America
BF.UNIV-OUAGA.N1	HR.CARNET.N2	?B	378.133	169.596	172.024	177.902	238.283	352.921	431.058	390.774	448.902	565.143	385.486	451.707	www.univ-ouaga.bf	BF	Africa	www.carnet.hr	HR	Balkans
BF.UNIV-OUAGA.N1	HU.KFKI.N1	?B	373.025	181.376	163.289	176.922	236.201	350.269	429.327	393.793	448.390	561.457	381.207	453.646	www.univ-ouaga.bf	BF	Africa	ping.rmki.kfki.hu	HU	Europe
BF.UNIV-OUAGA.N1	ID.DNET.NET.N1	?B	559.689	358.366	331.817	372.431	457.952	539.321	604.263	605.347	636.432	832.892	696.644	730.253	www.univ-ouaga.bf	BF	Africa	speedtest.sby.dnet.net.id	ID	S.E._Asia
BF.UNIV-OUAGA.N1	IL.TAU.AC.N1	?B	420.948	225.861	214.317	224.383	.	.	.	.	.	.	.	.	www.univ-ouaga.bf	BF	Africa	www.tau.ac.il	IL	Middle_East
BF.UNIV-OUAGA.N1	IR.IRANLG.N1	?B	.	309.172	302.900	294.742	368.668	470.670	554.225	541.234	624.275	737.474	610.253	660.833	www.univ-ouaga.bf	BF	Africa	www.iranlng.ir	IR	Middle_East
BF.UNIV-OUAGA.N1	IT.ICTP.N1	?M	366.770	166.922	147.924	162.772	228.122	362.722	422.868	390.397	445.093	546.774	375.828	439.752	www.univ-ouaga.bf	BF	Africa	pinger.ictp.it	IT	Europe
BF.UNIV-OUAGA.N1	IT.INFN.N6	?B	363.260	166.528	170.961	189.942	241.090	368.010	427.530	388.865	453.601	573.441	393.815	452.711	www.univ-ouaga.bf	BF	Africa	dsna1.na.infn.it	IT	Europe
BF.UNIV-OUAGA.N1	IT.INFN.N7	?B	359.825	155.570	154.357	176.473	229.452	360.801	420.550	379.231	439.325	543.908	382.472	438.971	www.univ-ouaga.bf	BF	Africa	dxcnaf.cnaf.infn.it	IT	Europe
BF.UNIV-OUAGA.N1	JO.SESAME.ORG.N1	?M	412.723	238.084	218.020	220.180	267.530	405.621	480.213	430.353	483.461	490.901	445.002	529.348	www.univ-ouaga.bf	BF	Africa	pinger.sesame.org.jo	JO	Middle_East
BF.UNIV-OUAGA.N1	JP.RIKEN.N3	?M	608.951	398.766	387.250	413.419	473.986	597.545	650.492	622.775	664.384	790.288	618.111	676.488	www.univ-ouaga.bf	BF	Africa	ping.riken.jp	JP	East_Asia
BF.UNIV-OUAGA.N1	KE.SWIFTKENYA.COM.N1	?B	508.594	299.854	290.974	303.933	357.826	470.476	540.627	503.276	565.457	687.174	511.570	559.768	www.univ-ouaga.bf	BF	Africa	ns1.swiftkenya.com	COM	Africa
BF.UNIV-OUAGA.N1	KH.BELTEI.EDU.N1	?B	677.146	462.508	462.801	490.752	.	.	.	.	.	.	.	.	www.univ-ouaga.bf	BF	Africa	www.beltei.edu.kh	KH	S.E._Asia
BF.UNIV-OUAGA.N1	KR.KYUNGWON.AC.N1	?B	608.462	412.741	396.326	434.561	503.131	606.911	704.228	647.595	711.215	809.702	639.007	705.964	www.univ-ouaga.bf	BF	Africa	main.kyungwon.ac.kr	KR	East_Asia
BF.UNIV-OUAGA.N1	KZ.KAZRENA.N1	?B	447.490	251.846	249.395	274.481	325.516	450.551	519.003	484.530	530.258	649.869	474.496	539.626	www.univ-ouaga.bf	BF	Africa	www.kazrena.kz	KZ	Central_Asia
BF.UNIV-OUAGA.N1	LB.CUT.EDU.N1	?B	377.554	179.931	173.447	198.633	258.998	385.921	444.671	405.228	469.643	573.500	402.557	458.778	www.univ-ouaga.bf	BF	Africa	www.cut.edu.lb	LB	Middle_East
BF.UNIV-OUAGA.N1	LK.LEARN.AC.N1	?B	460.631	274.543	270.795	294.783	347.465	503.359	688.664	541.206	603.467	703.756	584.654	633.018	www.univ-ouaga.bf	BF	Africa	namunu.learn.ac.lk	LK	South_Asia
BF.UNIV-OUAGA.N1	LR.GOV.N1	?B	1150.420	968.013	980.793	.	.	.	.	.	.	.	.	.	www.univ-ouaga.bf	BF	Africa	www.lbr.gov.lr	LR	Africa
BF.UNIV-OUAGA.N1	LR.LIBTELCO.WWW	?B	.	274.699	263.567	.	.	.	.	.	.	.	.	.	www.univ-ouaga.bf	BF	Africa	www.libtelco.com.lr	LR	Africa
BF.UNIV-OUAGA.N1	LS.LESOTHO.GOV.N1	?B	539.486	326.850	316.822	335.200	387.254	513.358	572.590	540.598	604.474	727.640	549.327	659.644	www.univ-ouaga.bf	BF	Africa	www.lesotho.gov.ls	LS	Africa
BF.UNIV-OUAGA.N1	LT.MII.N1	?B	373.298	174.299	163.521	176.576	240.015	352.840	439.918	405.529	458.626	581.226	402.983	467.793	www.univ-ouaga.bf	BF	Africa	julius.ktl.mii.lt	LT	Europe
BF.UNIV-OUAGA.N1	LV.WEB-A-LVDATS.N1	?B	389.630	186.533	176.807	187.906	249.037	370.950	445.800	406.233	469.835	571.520	390.730	461.177	www.univ-ouaga.bf	BF	Africa	web-a.lvdats.lv	LV	Europe
BF.UNIV-OUAGA.N1	LY.LTTNET.NET	?B	543.592	275.133	246.578	226.878	283.329	381.363	451.842	443.162	473.326	629.234	418.602	473.043	www.univ-ouaga.bf	BF	Africa	mail.lttnet.net	NET	Africa
BF.UNIV-OUAGA.N1	MA.AGPE.N1	?B	321.341	131.135	.	.	.	.	.	.	.	.	.	.	www.univ-ouaga.bf	BF	Africa	www.agpe.ma	MA	Africa
BF.UNIV-OUAGA.N1	MG.FID	?B	565.934	357.692	.	.	.	.	.	.	.	.	.	.	www.univ-ouaga.bf	BF	Africa	www.fid.mg	MG	Africa
BF.UNIV-OUAGA.N1	MK.NET.N1	?B	390.292	201.052	189.615	207.316	255.486	361.053	434.225	396.628	459.092	564.480	398.404	461.466	www.univ-ouaga.bf	BF	Africa	www.mt.net.mk	MK	Balkans
BF.UNIV-OUAGA.N1	ML.ORG.REFER.N1	?B	461.788	261.284	256.698	268.986	322.357	451.390	540.058	480.077	561.740	635.288	457.444	529.625	www.univ-ouaga.bf	BF	Africa	www.ml.refer.org	ORG	Africa
BF.UNIV-OUAGA.N1	MN.MAGIC.N1	?B	666.152	469.197	467.491	479.306	501.806	499.726	695.414	687.322	733.486	856.391	645.710	691.252	www.univ-ouaga.bf	BF	Africa	magic.mn	MN	Central_Asia
BF.UNIV-OUAGA.N1	MR.AFE.N1	?B	429.687	271.320	300.212	448.202	492.089	653.576	729.468	661.752	637.488	735.365	568.445	692.574	www.univ-ouaga.bf	BF	Africa	www.afe.mr	MR	Africa
BF.UNIV-OUAGA.N1	MU.UTM.AC.N1	?B	541.513	436.477	456.567	433.178	513.238	637.877	674.078	787.700	1113.716	1476.827	.	.	www.univ-ouaga.bf	BF	Africa	www.utm.ac.mu	MU	Africa
BF.UNIV-OUAGA.N1	MW.KCN.UNIMA.N1	?B	555.069	369.108	.	.	.	.	.	.	.	.	.	.	www.univ-ouaga.bf	BF	Africa	www.kcn.unima.mw	MW	Africa
BF.UNIV-OUAGA.N1	MX.UIA.N1	?B	474.957	290.030	265.047	303.138	369.761	518.639	560.624	524.561	625.370	691.356	518.078	629.554	www.univ-ouaga.bf	BF	Africa	www.uia.mx	MX	Latin_America
BF.UNIV-OUAGA.N1	MY.UM.PINGER	?M	487.328	408.809	453.618	449.141	481.014	594.064	641.156	736.062	735.519	754.963	.	.	www.univ-ouaga.bf	BF	Africa	pinger.fsktm.um.edu.my	MY	S.E._Asia
BF.UNIV-OUAGA.N1	MY.UNIMAS.N4	?M	572.693	359.627	355.964	391.608	460.998	607.145	629.558	617.503	710.664	877.327	651.747	704.621	www.univ-ouaga.bf	BF	Africa	pinger.unimas.my	MY	S.E._Asia
BF.UNIV-OUAGA.N1	MZ.UEM.N1	?B	539.950	334.365	325.113	350.375	401.358	535.341	611.655	554.348	615.888	718.523	536.532	653.739	www.univ-ouaga.bf	BF	Africa	www.uem.mz	MZ	Africa
BF.UNIV-OUAGA.N1	NA.ADSL-ISP.COM.N1	?r	.	.	.	.	.	.	547.777	526.622	579.648	701.976	520.698	599.185	www.univ-ouaga.bf	BF	Africa	www.adsl.com.na	NA	Africa
BF.UNIV-OUAGA.N1	NA.AGRINAMIBIA.COM.N1	?B	530.572	314.495	337.431	365.218	.	.	.	.	.	.	.	.	www.univ-ouaga.bf	BF	Africa	www.agrinamibia.com.na	NA	Africa
BF.UNIV-OUAGA.N1	NE.STA.N1	?B	441.892	258.382	274.553	.	.	.	.	.	.	.	.	.	www.univ-ouaga.bf	BF	Africa	www.sta.ne	NE	Africa
BF.UNIV-OUAGA.N1	NG.UNILAG.EDU.N1	?B	440.972	216.018	211.267	.	.	.	.	.	.	.	.	.	www.univ-ouaga.bf	BF	Africa	www.unilag.edu.ng	NG	Africa
BF.UNIV-OUAGA.N1	NL.NIKHEF.N1	?B	343.325	148.642	135.487	166.409	.	.	.	.	.	.	.	.	www.univ-ouaga.bf	BF	Africa	www.nikhef.nl	NL	Europe
BF.UNIV-OUAGA.N1	NP.NREN.NET.N2	?B	534.102	379.767	400.755	419.370	465.468	641.786	629.431	564.462	735.444	846.966	666.242	723.572	www.univ-ouaga.bf	BF	Africa	www.nren.net.np	NP	South_Asia
BF.UNIV-OUAGA.N1	NZ.AIC.AC.N1	?B	634.803	426.095	400.510	412.536	.	.	.	.	.	.	.	.	www.univ-ouaga.bf	BF	Africa	www.aic.ac.nz	NZ	Oceania
BF.UNIV-OUAGA.N1	PA.EDU.INSTITUTOKILPATRICK.N1	?B	503.323	315.286	312.259	326.455	355.868	488.625	559.472	504.707	583.461	723.295	528.019	573.976	www.univ-ouaga.bf	BF	Africa	institutokilpatrick.edu.pa	PA	Latin_America
BF.UNIV-OUAGA.N1	PH.USEP.EDU.N1	?B	652.433	450.044	447.055	484.609	553.837	677.133	724.403	689.668	727.883	867.022	702.335	769.772	www.univ-ouaga.bf	BF	Africa	www.usep.edu.ph	PH	S.E._Asia
BF.UNIV-OUAGA.N1	PK.PERNMTNPOP.EDU.N2	?M	479.282	304.716	269.227	287.162	389.913	485.070	600.920	521.188	583.013	738.598	549.159	1098.749	www.univ-ouaga.bf	BF	Africa	pingermtn.pern.edu.pk	PK	South_Asia
BF.UNIV-OUAGA.N1	PK.SEECS.EDU.N2	?M	473.730	323.714	298.363	333.031	410.612	520.176	.	508.553	619.353	700.327	533.144	616.134	www.univ-ouaga.bf	BF	Africa	monitor.seecs.edu.pk	PK	South_Asia
BF.UNIV-OUAGA.N1	PY.WWW.UNA.N1	?B	595.772	381.087	368.941	402.949	484.963	593.985	655.644	615.385	671.441	771.084	611.113	663.667	www.univ-ouaga.bf	BF	Africa	www.una.py	PY	Latin_America
BF.UNIV-OUAGA.N1	RS.BG.AC.N1	?B	365.536	175.099	163.515	186.271	241.273	353.772	434.474	393.863	447.364	552.340	384.735	442.295	www.univ-ouaga.bf	BF	Africa	ns.rcub.bg.ac.rs	RS	Balkans
BF.UNIV-OUAGA.N1	RU.ITEP.N1	?B	382.613	192.954	179.466	193.188	260.587	373.585	452.053	411.006	480.391	578.180	403.416	474.342	www.univ-ouaga.bf	BF	Africa	mctest.itep.ru	RU	Russia
BF.UNIV-OUAGA.N1	RU.NSK.N1	?M	428.630	235.398	224.026	236.778	298.462	409.707	500.473	449.325	528.491	637.068	465.209	538.496	www.univ-ouaga.bf	BF	Africa	rainbow.inp.nsk.su	SU	Russia
BF.UNIV-OUAGA.N1	SD.SUVL.ESU.WWW	?B	419.391	218.670	.	.	.	.	.	.	.	.	.	.	www.univ-ouaga.bf	BF	Africa	www.suvl.edu.sd	SD	Africa
BF.UNIV-OUAGA.N1	SE.IT.SU.WWW	?B	365.341	170.060	156.082	187.240	.	.	.	.	.	.	.	.	www.univ-ouaga.bf	BF	Africa	www.it.su.se	SE	Europe
BF.UNIV-OUAGA.N1	SG.SINGAREN.NET.N1	?B	643.705	460.984	449.116	419.149	487.311	573.801	716.243	645.301	730.707	831.888	654.933	719.996	www.univ-ouaga.bf	BF	Africa	www.singaren.net.sg	SG	S.E._Asia
BF.UNIV-OUAGA.N1	SI.UNI-MB.N1	?B	361.664	166.067	149.480	173.474	237.195	348.841	425.072	386.016	444.589	550.886	385.304	443.437	www.univ-ouaga.bf	BF	Africa	www.uni-mb.si	SI	Balkans
BF.UNIV-OUAGA.N1	SK.SANET.N1	?B	367.216	169.267	157.457	171.381	232.908	349.343	422.234	374.101	450.318	544.381	369.280	433.503	www.univ-ouaga.bf	BF	Africa	ba.sanet.sk	SK	Europe
BF.UNIV-OUAGA.N1	SL.SIERRATEL	?B	499.614	284.167	273.505	.	.	.	.	.	.	.	.	.	www.univ-ouaga.bf	BF	Africa	www.sierratel.sl	SL	Africa
BF.UNIV-OUAGA.N1	SN.COLLEGE.EDU.N1	?r	.	.	.	.	.	.	.	.	.	.	.	407.590	www.univ-ouaga.bf	BF	Africa	www.college.edu.sn	SN	Africa
BF.UNIV-OUAGA.N1	SN.ESMT	?B	402.165	184.701	163.481	223.613	299.874	361.811	493.583	436.731	551.210	616.887	.	.	www.univ-ouaga.bf	BF	Africa	www.esmt.sn	SN	Africa
BF.UNIV-OUAGA.N1	SO.EASTAFRICAUNIVERSITY.N1	?B	581.128	400.842	.	.	.	.	.	.	.	.	.	.	www.univ-ouaga.bf	BF	Africa	www.eastafricauniversity.net	NET	Africa
BF.UNIV-OUAGA.N1	SV.RED.N1	?B	473.849	289.220	278.905	299.514	360.486	492.979	557.881	501.157	567.502	670.857	501.159	567.011	www.univ-ouaga.bf	BF	Africa	cir.red.sv	SV	Latin_America
BF.UNIV-OUAGA.N1	SZ.ACAT.ORG.N1	?B	561.416	389.301	.	.	.	.	.	.	.	.	.	.	www.univ-ouaga.bf	BF	Africa	www.acat.org.sz	SZ	Africa
BF.UNIV-OUAGA.N1	TG.REFER.ORG.N1	?B	443.354	237.666	241.521	275.459	318.191	471.501	542.158	709.473	711.929	805.693	678.896	929.523	www.univ-ouaga.bf	BF	Africa	tg.refer.org	ORG	Africa
BF.UNIV-OUAGA.N1	TH.KMUTT.AC.N2	?B	686.221	435.633	431.453	439.058	482.836	631.306	683.143	639.162	705.255	871.869	711.099	787.149	www.univ-ouaga.bf	BF	Africa	ongkot.kmutt.ac.th	TH	S.E._Asia
BF.UNIV-OUAGA.N1	TN.GNET.N1	?B	380.148	199.853	178.940	197.005	260.718	408.945	440.693	412.931	463.102	574.367	400.057	469.685	www.univ-ouaga.bf	BF	Africa	mail.gnet.tn	TN	Africa
BF.UNIV-OUAGA.N1	TR.ANADOLU.EDU.N1	?B	401.286	209.140	201.800	219.156	273.132	389.685	467.531	421.750	480.559	599.059	414.164	491.209	www.univ-ouaga.bf	BF	Africa	www.anadolu.edu.tr	TR	Middle_East
BF.UNIV-OUAGA.N1	TW.SINICA.EDU.N1	?B	612.503	424.434	432.984	437.990	487.436	585.697	674.226	634.580	690.200	796.376	630.547	681.986	www.univ-ouaga.bf	BF	Africa	dns.sinica.edu.tw	TW	East_Asia
BF.UNIV-OUAGA.N1	TZ.TELECOM.N1	?B	489.648	298.703	.	.	.	.	.	.	.	.	.	.	www.univ-ouaga.bf	BF	Africa	www.6telecoms.co.tz	TZ	Africa
BF.UNIV-OUAGA.N1	UA.KHARKOV.N1	?B	380.994	188.049	176.701	190.582	251.808	367.631	459.323	404.919	463.768	570.550	393.756	463.487	www.univ-ouaga.bf	BF	Africa	mail.kipt.kharkov.ua	UA	Europe
BF.UNIV-OUAGA.N1	UG.STARCOM.CO.N1	?B	509.854	308.879	.	.	.	.	.	.	.	.	.	.	www.univ-ouaga.bf	BF	Africa	mail2.starcom.co.ug	UG	Africa
